CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
44451,,,,,,,910,960,,,FRS 003
44452,,,660,710,,,,,,,FRS 003
44453,600,650,,,,,,,,,FRS 003
44454,,,970,1020,,,,,,,FRS 003
44455,,,,,910,960,,,,,FRS 003
44456,,,600,650,,,,,,,FRS 003
44457,,,790,900,,,,,,,FRS 003
44458,,,,,790,840,,,,,FRS 003
44459,790,840,,,,,,,,,FRS 003
44460,,,970,1020,,,,,,,FRS 003
44462,,,910,960,,,,,,,FRS 003
44463,,,910,960,,,,,,,FRS 003
44464,,,,,,,1450,780,,,FRS 003
44465,,,,,660,710,,,,,FRS 003
44466,,,,,910,960,,,,,FRS 003
44467,660,710,,,,,,,,,FRS 003
44468,,,,,910,960,,,,,FRS 003
44469,,,,,1450,780,,,,,FRS 003
44471,,,,,,,970,1020,,,FRS 003
44472,,,910,960,,,,,,,FRS 003
44473,,,,,,,970,1020,,,FRS 003
44474,,,,,,,970,1020,,,FRS 003
44476,,,540,650,,,,,,,FRS 003
44477,,,,,,,600,650,,,FRS 003
44478,,,,,540,590,,,,,FRS 003
44480,,,850,900,,,,,,,FRS 003
44481,910,960,,,,,,,,,FRS 003
44482,,,660,710,,,,,,,FRS 003
44483,790,840,,,,,,,,,FRS 003
64011,,,,,790,840,,,,,FRS 003
44490,,,,,,,850,900,,,FRS 003
64026,,,,,,,,,660,710,FRS 003
44442,600,650,,,,,,,,,FRS 003
44513,790,900,,,,,,,,,FRS 004
44514,,,,,850,960,,,,,FRS 004
44515,,,,,,,600,710,,,FRS 004
44516,,,,,,,600,710,,,FRS 004
44517,,,,,,,,,790,900,FRS 004
44518,,,,,,,,,850,960,FRS 004
44519,,,,,,,,,850,960,FRS 004
44520,1150,1260,,,,,,,,,FRS 004
44521,,,,,,,,,850,960,FRS 004
44522,,,970,1080,,,,,,,FRS 004
44523,,,,,,,,,540,650,FRS 004
44524,,,,,,,910,1020,,,FRS 004
44526,,,,,,,1450,840,,,FRS 004
44491,,,1090,1200,,,,,,,FRS 004
44492,850,960,,,,,,,,,FRS 004
44493,,,,,,,,,790,900,FRS 004
44494,850,900,,,,,850,900,,,FRS 004
44495,1450,840,,,,,,,,,FRS 004
44496,850,960,,,,,,,,,FRS 004
44497,,,,,,,,,600,710,FRS 004
44498,,,,,,,,,1450,1020,FRS 004
44499,,,,,,,1090,1200,,,FRS 004
44500,,,540,650,,,,,,,FRS 004
44501,970,1080,,,,,,,,,FRS 004
44502,,,,,850,960,,,,,FRS 004
44503,1450,850,,,,,,,,,FRS 004
44504,,,,,,,,,850,960,FRS 004
44505,,,,,1450,840,,,,,FRS 004
44506,540,650,,,,,,,,,FRS 004
44507,,,,,,,540,650,,,FRS 004
44508,,,540,650,,,,,,,FRS 004
44510,,,,,1380,1490,,,,,FRS 004
44511,,,,,,,910,1020,,,FRS 004
44512,,,,,600,710,,,,,FRS 004
45653,,,540,620,,,540,620,,,GGG 201A
45653,,,,,,,,,540,650,GGG 201A
45654,,,,,510,620,,,,,GGG 205
45655,,,540,620,,,540,620,,,GGG 220
45656,1450,780,,,,,,,,,GGG 290A
45657,,,,,910,1020,,,,,GGG 291
63227,970,1020,,,,,,,,,GGG 292
63878,,,,,1090,1140,,,,,GGG 296
63878,,,,,1150,1200,,,,,GGG 296
@,,,,,,,,,,,GGG 298
@,,,,,,,,,,,GGG 299
@,,,,,,,,,,,GGG 300
@,,,,,790,1020,,,,,GEO 200AN
63937,1320,1440,,,,,,,,,GEO 201
63937,,,,,1320,1440,,,,,GEO 201
64058,,,,,1260,780,,,,,GEO 201
45459,540,590,,,540,590,,,540,590,GEO 212
45461,,,850,960,,,,,,,GEO 233
45461,,,,,,,850,960,,,GEO 233
45462,,,970,1200,,,,,,,GEO 240
45463,,,1030,1260,,,,,,,GEO 241
@,,,,,,,,,,,GEO 293
@,,,,,,,,,,,GEO 298
@,,,,,,,,,,,GEO 299
@,,,,,,,,,,,GEO 299D
44949,1450,780,,,,,,,,,GEL 001
44954,,,,,,,660,710,,,GEL 001
44954,540,590,,,540,590,,,540,590,GEL 001
44953,,,,,660,710,,,,,GEL 001
44953,540,590,,,540,590,,,540,590,GEL 001
44952,,,,,,,850,900,,,GEL 001
44952,540,590,,,540,590,,,540,590,GEL 001
44951,,,660,710,,,,,,,GEL 001
44951,540,590,,,540,590,,,540,590,GEL 001
44948,540,590,,,540,590,,,540,590,GEL 001
44948,660,710,,,,,,,,,GEL 001
44949,540,590,,,540,590,,,540,590,GEL 001
44950,540,590,,,540,590,,,540,590,GEL 001
44950,,,600,650,,,,,,,GEL 001
44955,660,710,,,660,710,,,,,GEL 004
44955,,,,,,,,,660,710,GEL 004
@,,,,,,,,,,,GEL 009
62944,600,650,,,600,650,,,600,650,GEL 010
44957,,,660,710,,,660,710,,,GEL 012
44958,850,900,,,850,900,,,850,900,GEL 016
44959,,,600,650,,,600,650,,,GEL 017
44960,1450,780,,,1450,780,,,1450,780,GEL 025
44961,540,590,,,540,590,,,540,590,GEL 050
44964,,,970,1140,,,970,1140,,,GEL 050L
44962,,,790,960,,,790,960,,,GEL 050L
44963,970,1140,,,970,1140,,,,,GEL 050L
63801,,,820,900,,,820,900,,,GEL 053
44966,600,650,,,600,650,,,600,650,GEL 060
44968,600,650,,,600,650,,,600,650,GEL 060
44967,970,1140,,,,,,,,,GEL 060
44967,600,650,,,600,650,,,600,650,GEL 060
44966,,,790,960,,,,,,,GEL 060
44968,,,,,790,960,,,,,GEL 060
44969,,,,,910,1020,,,,,GEL 081
44969,,,,,,,,,,,GEL 081
44970,,,910,1020,,,,,,,GEL 081
44970,,,,,,,,,,,GEL 081
@,,,,,,,,,,,GEL 092
@,,,,,,,,,,,GEL 098
@,,,,,,,,,,,GEL 099
45078,850,900,,,850,900,,,850,900,GEL 107
45079,,,970,1140,,,970,1140,,,GEL 107L
63449,540,590,,,540,590,,,540,590,GEL 131
63450,,,1450,810,,,1450,810,,,GEL 148
63451,790,840,,,790,840,,,790,840,GEL 160
45085,850,960,,,,,,,,,GEL 181
45085,,,,,,,,,,,GEL 181
45086,,,,,,,,,,,GEL 183
45086,,,,,480,590,,,,,GEL 183
45087,,,,,1030,1080,,,,,GEL 186
45088,,,,,600,650,,,,,GEL 186
45089,,,,,1030,1080,,,,,GEL 190
45089,,,,,970,1020,,,,,GEL 190
@,,,,,,,,,,,GEL 192
@,,,,,,,,,,,GEL 194A
@,,,,,,,,,,,GEL 194B
@,,,,,,,,,,,GEL 194HA
@,,,,,,,,,,,GEL 194HB
@,,,,,,,,,,,GEL 198
@,,,,,,,,,,,GEL 199
63453,,,,,,,,,,,GEL 219
63925,,,,,,,,,,,GEL 227
63925,,,,,,,,,,,GEL 227
45344,,,,,,,,,,,GEL 261
45344,,,,,,,,,,,GEL 261
45345,,,,,970,1020,,,,,GEL 290
45345,,,,,1030,1080,,,,,GEL 290
45346,,,,,,,,,,,GEL 294
@,,,,,,,,,,,GEL 298
@,,,,,,,,,,,GEL 299
45419,,,,,,,,,,,GEL 390
@,,,,,,,,,,,GEL 396
45547,,,,,,,,,,,GER 001
45550,,,,,,,,,,,GER 001
45550,660,710,660,710,660,710,660,710,660,710,GER 001
45549,,,,,,,,,,,GER 001
45549,600,650,600,650,600,650,600,650,600,650,GER 001
45548,,,,,,,,,,,GER 001
45548,540,590,540,590,540,590,540,590,540,590,GER 001
45547,480,530,480,530,480,530,480,530,480,530,GER 001
45551,540,590,540,590,540,590,540,590,540,590,GER 002
45551,,,,,,,,,,,GER 002
45553,540,590,,,540,590,,,540,590,GER 020
45554,660,710,,,660,710,,,660,710,GER 021
63529,1450,780,,,1450,780,,,1450,780,GER 048
@,,,,,,,,,,,GER 098
@,,,,,,,,,,,GER 099
62878,480,530,,,480,530,,,480,530,GER 101A
62856,,,1450,810,,,1450,810,,,GER 121
62857,,,630,710,,,630,710,,,GER 144
@,,,,,,,,,,,GER 192
@,,,,,,,,,,,GER 194HA
@,,,,,,,,,,,GER 194HB
@,,,,,,,,,,,GER 197T
@,,,,,,,,,,,GER 198
@,,,,,,,,,,,GER 199
62858,,,850,1020,,,,,,,GER 206
63534,,,,,,,,,790,960,GER 297
@,,,,,,,,,,,GER 298
@,,,,,,,,,,,GER 299
@,,,,,,,,,,,GER 299D
@,,,,,,,,,,,GER 396
@,,,,,,,,,,,GER 400
44898,,,1030,1080,,,,,,,GDB 090
63275,,,1000,1050,,,1000,1050,,,GDB 101
63275,,,1060,1080,,,1060,1080,,,GDB 101
63275,,,,,,,,,850,1020,GDB 101
63276,,,,,,,820,990,,,GDB 101
63276,,,1060,1080,,,1060,1080,,,GDB 101
63276,,,1000,1050,,,1000,1050,,,GDB 101
44899,,,910,960,,,,,,,GDB 187
44899,,,,,,,910,960,,,GDB 187
45903,660,710,660,710,660,710,660,710,660,710,GRK 001
45904,1450,780,1450,780,1450,780,1450,780,1450,780,GRK 001
@,,,,,,,,,,,GRK 098
45908,600,650,600,650,600,650,600,650,,,GRK 100
45909,,,820,900,,,820,900,,,GRK 101
@,,,,,,,,,,,GRK 198
@,,,,,,,,,,,GRK 199
63873,,,,,,,,,,,MHI 289I
51163,,,,,,,,,,,MHI 290
@,,,,,,,,,,,MHI 299
46224,1450,780,1450,780,1450,780,,,1450,780,HEB 001
46224,,,,,,,1450,780,,,HEB 001
46226,970,1020,970,1020,970,1020,970,1020,,,HEB 021
@,,,,,,,,,,,HEB 098
@,,,,,,,,,,,HEB 099
46236,600,650,600,650,600,650,600,650,600,650,HIN 001
46237,660,710,660,710,660,710,660,710,660,710,HIN 001
46238,1450,780,1450,780,1450,780,1450,780,1450,780,HIN 001
46240,790,840,790,840,790,840,790,840,,,HIN 021
@,,,,,,,,,,,HIN 098
@,,,,,,,,,,,HIN 099
63233,910,960,,,,,,,,,HIS 001
63234,,,,,850,900,,,,,HIS 001
63228,,,1450,780,,,,,,,HIS 001
63238,910,960,,,,,,,,,HIS 001
63228,910,960,,,,,,,,,HIS 001
63235,,,540,590,,,,,,,HIS 001
63235,910,960,,,,,,,,,HIS 001
63237,,,600,650,,,,,,,HIS 001
63237,910,960,,,,,,,,,HIS 001
63238,,,660,710,,,,,,,HIS 001
63233,,,,,790,840,,,,,HIS 001
63234,910,960,,,,,,,,,HIS 001
46252,660,710,,,660,710,,,660,710,HIS 002
46252,,,540,590,,,,,,,HIS 002
46251,850,900,,,,,,,,,HIS 002
46251,660,710,,,660,710,,,660,710,HIS 002
46250,790,840,,,,,,,,,HIS 002
46250,660,710,,,660,710,,,660,710,HIS 002
46249,1450,780,,,,,,,,,HIS 002
46249,660,710,,,660,710,,,660,710,HIS 002
46253,,,600,650,,,,,,,HIS 002
63719,,,,,,,,,850,900,HIS 002
63719,660,710,,,660,710,,,660,710,HIS 002
46259,,,,,,,,,790,840,HIS 002
46259,660,710,,,660,710,,,660,710,HIS 002
46258,,,,,,,,,1450,780,HIS 002
46258,660,710,,,660,710,,,660,710,HIS 002
46257,,,,,850,900,,,,,HIS 002
46257,660,710,,,660,710,,,660,710,HIS 002
46256,,,,,790,840,,,,,HIS 002
46256,660,710,,,660,710,,,660,710,HIS 002
46255,660,710,,,660,710,,,660,710,HIS 002
46253,660,710,,,660,710,,,660,710,HIS 002
46254,660,710,,,660,710,,,660,710,HIS 002
46254,,,660,710,,,,,,,HIS 002
46255,,,,,540,590,,,,,HIS 002
63242,,,820,900,,,820,900,,,HIS 004C
63242,,,,,850,900,,,,,HIS 004C
63243,,,,,,,540,590,,,HIS 004C
63243,,,820,900,,,820,900,,,HIS 004C
63244,,,,,,,600,650,,,HIS 004C
63245,,,820,900,,,820,900,,,HIS 004C
63245,,,,,,,660,710,,,HIS 004C
63239,,,,,600,650,,,,,HIS 004C
63239,,,820,900,,,820,900,,,HIS 004C
63241,,,,,790,840,,,,,HIS 004C
63241,,,820,900,,,820,900,,,HIS 004C
63244,,,820,900,,,820,900,,,HIS 004C
46273,,,,,540,590,,,,,HIS 007A
46273,,,910,990,,,910,990,,,HIS 007A
46274,,,,,600,650,,,,,HIS 007A
46274,,,910,990,,,910,990,,,HIS 007A
46275,,,,,660,710,,,,,HIS 007A
46275,,,910,990,,,910,990,,,HIS 007A
46276,,,,,,,1450,780,,,HIS 007A
46276,,,910,990,,,910,990,,,HIS 007A
46277,,,,,,,790,840,,,HIS 007A
46277,,,910,990,,,910,990,,,HIS 007A
62781,,,,,,,850,900,,,HIS 007A
62781,,,910,990,,,910,990,,,HIS 007A
63254,,,,,,,1450,780,,,HIS 008
63253,,,820,900,,,820,900,,,HIS 008
63253,,,,,,,660,710,,,HIS 008
63248,,,820,900,,,820,900,,,HIS 008
63246,,,820,900,,,820,900,,,HIS 008
63254,,,820,900,,,820,900,,,HIS 008
63247,,,,,,,,,850,900,HIS 008
63247,,,820,900,,,820,900,,,HIS 008
63246,,,,,,,,,790,840,HIS 008
63248,,,,,,,600,650,,,HIS 008
63259,,,540,620,,,540,620,,,HIS 010A
63258,,,,,540,590,,,,,HIS 010A
63255,,,540,620,,,540,620,,,HIS 010A
63255,,,660,710,,,,,,,HIS 010A
63256,,,540,620,,,540,620,,,HIS 010A
63256,,,1450,780,,,,,,,HIS 010A
63257,,,540,620,,,540,620,,,HIS 010A
63257,,,790,840,,,,,,,HIS 010A
63259,,,,,600,650,,,,,HIS 010A
63258,,,540,620,,,540,620,,,HIS 010A
63268,850,900,,,850,900,,,850,900,HIS 010C
63268,,,,,,,,,790,840,HIS 010C
63267,850,900,,,850,900,,,850,900,HIS 010C
63267,,,,,,,,,1450,780,HIS 010C
63266,,,,,,,,,660,710,HIS 010C
63265,850,900,,,850,900,,,850,900,HIS 010C
63265,,,,,790,840,,,,,HIS 010C
63264,850,900,,,850,900,,,850,900,HIS 010C
63264,,,,,600,650,,,,,HIS 010C
63263,850,900,,,850,900,,,850,900,HIS 010C
63263,,,,,660,710,,,,,HIS 010C
63262,850,900,,,850,900,,,850,900,HIS 010C
63262,,,660,710,,,,,,,HIS 010C
63261,850,900,,,850,900,,,850,900,HIS 010C
63261,,,600,650,,,,,,,HIS 010C
63260,850,900,,,850,900,,,850,900,HIS 010C
63260,,,540,590,,,,,,,HIS 010C
63266,850,900,,,850,900,,,850,900,HIS 010C
46316,850,900,,,850,900,,,850,900,HIS 015A
46316,,,,,,,,,1450,780,HIS 015A
46315,850,900,,,850,900,,,850,900,HIS 015A
46315,,,,,,,,,660,710,HIS 015A
46317,,,,,540,590,,,,,HIS 015A
46314,,,,,,,,,600,650,HIS 015A
46318,850,900,,,850,900,,,850,900,HIS 015A
46317,850,900,,,850,900,,,850,900,HIS 015A
46318,,,,,600,650,,,,,HIS 015A
46314,850,900,,,850,900,,,850,900,HIS 015A
63272,,,,,,,1450,780,,,HIS 016
63272,,,940,1020,,,940,1020,,,HIS 016
63273,,,,,,,790,840,,,HIS 016
63273,,,940,1020,,,940,1020,,,HIS 016
63274,,,,,,,850,900,,,HIS 016
63274,,,940,1020,,,940,1020,,,HIS 016
63269,,,,,600,650,,,,,HIS 016
63269,,,940,1020,,,940,1020,,,HIS 016
63270,,,,,660,710,,,,,HIS 016
63270,,,940,1020,,,940,1020,,,HIS 016
63271,,,,,850,900,,,,,HIS 016
63271,,,940,1020,,,940,1020,,,HIS 016
63287,,,,,,,,,790,840,HIS 017A
63286,,,,,,,,,1450,780,HIS 017A
46319,540,590,,,540,590,,,540,590,HIS 017A
46319,660,710,,,,,,,,,HIS 017A
46320,540,590,,,540,590,,,540,590,HIS 017A
46320,1450,780,,,,,,,,,HIS 017A
46321,540,590,,,540,590,,,540,590,HIS 017A
46321,790,840,,,,,,,,,HIS 017A
46325,540,590,,,540,590,,,540,590,HIS 017A
46325,,,,,,,540,590,,,HIS 017A
46326,540,590,,,540,590,,,540,590,HIS 017A
46326,,,,,,,600,650,,,HIS 017A
46327,540,590,,,540,590,,,540,590,HIS 017A
46327,,,,,,,660,710,,,HIS 017A
63285,540,590,,,540,590,,,540,590,HIS 017A
63285,,,,,,,,,660,710,HIS 017A
63286,540,590,,,540,590,,,540,590,HIS 017A
63287,540,590,,,540,590,,,540,590,HIS 017A
46330,,,660,710,,,,,,,HIS 017B
63297,,,,,,,,,1450,780,HIS 017B
46328,,,540,590,,,,,,,HIS 017B
46328,790,840,,,790,840,,,790,840,HIS 017B
46329,,,600,650,,,,,,,HIS 017B
46329,790,840,,,790,840,,,790,840,HIS 017B
63297,790,840,,,790,840,,,790,840,HIS 017B
46330,790,840,,,790,840,,,790,840,HIS 017B
46331,,,,,600,650,,,,,HIS 017B
46331,790,840,,,790,840,,,790,840,HIS 017B
46332,,,,,660,710,,,,,HIS 017B
46332,790,840,,,790,840,,,790,840,HIS 017B
46333,,,,,,,,,540,590,HIS 017B
46333,790,840,,,790,840,,,790,840,HIS 017B
46334,,,,,,,540,590,,,HIS 017B
46334,790,840,,,790,840,,,790,840,HIS 017B
46335,,,,,,,600,650,,,HIS 017B
46335,790,840,,,790,840,,,790,840,HIS 017B
46336,,,,,,,660,710,,,HIS 017B
46336,790,840,,,790,840,,,790,840,HIS 017B
63290,,,,,,,1450,780,,,HIS 017B
63290,790,840,,,790,840,,,790,840,HIS 017B
63292,790,840,,,790,840,,,790,840,HIS 017B
63292,,,,,,,790,840,,,HIS 017B
63293,,,,,540,590,,,,,HIS 017B
63293,790,840,,,790,840,,,790,840,HIS 017B
63294,,,,,,,,,600,650,HIS 017B
63294,790,840,,,790,840,,,790,840,HIS 017B
63296,,,,,,,,,660,710,HIS 017B
63296,790,840,,,790,840,,,790,840,HIS 017B
@,,,,,,,,,,,HIS 098
@,,,,,,,,,,,HIS 099
63251,850,1020,,,,,,,,,HIS 102D
63252,540,710,,,,,,,,,HIS 102D
63798,,,790,960,,,,,,,HIS 102E
62788,,,1450,900,,,,,,,HIS 102J
63550,,,,,540,710,,,,,HIS 102M
@,,,,,,,,,,,HIS 103
62798,850,900,,,850,900,,,850,900,HIS 131B
62799,790,840,,,790,840,,,790,840,HIS 138C
62800,,,540,620,,,540,620,,,HIS 141
62802,,,540,620,,,540,620,,,HIS 164
63761,910,960,,,910,960,,,910,960,HIS 165
62803,,,1450,810,,,1450,810,,,HIS 166B
62805,,,630,710,,,630,710,,,HIS 169A
62806,,,1450,810,,,1450,810,,,HIS 170B
63762,660,710,,,660,710,,,660,710,HIS 171C
63754,790,840,,,790,840,,,790,840,HIS 177B
62808,,,910,990,,,910,990,,,HIS 179
62809,660,710,,,660,710,,,660,710,HIS 188
62811,,,1450,810,,,1450,810,,,HIS 190D
46497,,,880,900,,,880,900,,,HIS 191E
46497,,,820,870,,,820,870,,,HIS 191E
@,,,,,,,,,,,HIS 192
@,,,,,,,,,,,HIS 197T
@,,,,,,,,,,,HIS 198
@,,,,,,,,,,,HIS 199
@,,,,,,,,,,,HIS 199
62785,,,,,910,1080,,,,,HIS 201I
62791,,,,,,,910,1080,,,HIS 201Q
62792,910,1080,,,,,,,,,HIS 202H
62793,,,990,1170,,,,,,,HIS 203A
62784,,,,,,,,,970,1140,HIS 204
@,,,,,,,,,,,HIS 298
@,,,,,,,,,,,HIS 299
@,,,,,,,,,,,HIS 299D
@,,,,,,,,,,,HIS 389
@,,,,,,,,,,,HIS 390
@,,,,,,,,,,,HNR 090X
@,,,,,,,,,,,HNR 190X
@,,,,,,,,,,,HNR 190X
@,,,,,,,,,,,HNR 194
@,,,,,,,,,,,HNR 195
47256,,,,,,,850,900,,,HRT 200A
47256,,,630,710,,,630,710,,,HRT 200A
63892,,,,,,,790,840,,,HRT 290
@,,,,,,,,,,,HRT 298
@,,,,,,,,,,,HRT 299
45921,,,1090,1170,,,1090,1170,,,HDE 012
@,,,,,,,,,,,HDE 092
@,,,,,,,,,,,HDE 098
@,,,,,,,,,,,HDE 099
45972,,,1450,840,,,1450,840,,,HDE 100A
45973,850,960,,,850,960,,,,,HDE 100C
63346,,,1450,810,,,1450,810,,,HDE 101
45975,,,540,620,,,540,620,,,HDE 101
45974,,,540,620,,,540,620,,,HDE 101
45976,,,1450,810,,,1450,810,,,HDE 102
45977,,,820,900,,,820,900,,,HDE 102
62822,600,710,,,600,710,,,,,HDE 110
45978,790,840,,,790,840,,,790,840,HDE 117
45981,,,630,710,,,630,710,,,HDE 120
45982,,,630,710,,,630,710,,,HDE 120
45982,,,,,1450,900,,,,,HDE 120
45984,,,,,,,,,1320,1490,HDE 120
45984,,,630,710,,,630,710,,,HDE 120
45980,,,970,1140,,,,,,,HDE 120
45980,,,630,710,,,630,710,,,HDE 120
45979,,,790,960,,,,,,,HDE 120
45979,,,630,710,,,630,710,,,HDE 120
45981,,,,,540,710,,,,,HDE 120
45989,,,,,1150,1200,,,,,HDE 130
45989,,,910,990,,,910,990,,,HDE 130
45988,,,,,1090,1140,,,,,HDE 130
45987,,,,,1030,1080,,,,,HDE 130
45987,,,910,990,,,910,990,,,HDE 130
45988,,,910,990,,,910,990,,,HDE 130
@,,,970,1080,,,,,,,HDE 140
@,,,,,,,,,,,HDE 140L
@,,,,,,,,,,,HDE 141
@,,,820,900,,,,,,,HDE 142
63742,,,480,590,,,480,590,,,HDE 161
@,,,,,,,,,,,HDE 190C
@,,,,,,,,,,,HDE 192
@,,,,,,,,,,,HDE 198
@,,,,,,,,,,,HDE 199
46089,,,,,,,,,,,HDE 200A
46089,,,,,790,1020,,,,,HDE 200A
62824,1320,780,,,,,,,,,HDE 239
@,,,,,,,,,,,HDE 290C
46128,,,,,1260,780,,,,,HDE 291
@,,,,,,,,,,,HDE 292
@,,,,,,,1450,780,,,HDE 298
@,,,,,,,,,,,HDE 299
@,,,,,,,,,,,HDE 396
46913,600,650,,,600,650,,,600,650,HMR 001
46913,,,,,1090,1140,,,,,HMR 001
63400,,,,,,,970,1020,,,HMR 001
63400,600,650,,,600,650,,,600,650,HMR 001
46914,600,650,,,600,650,,,600,650,HMR 001
46914,,,,,1150,1200,,,,,HMR 001
46915,600,650,,,600,650,,,600,650,HMR 001
46915,,,970,1020,,,,,,,HMR 001
46916,600,650,,,600,650,,,600,650,HMR 001
46916,,,1030,1080,,,,,,,HMR 001
46917,600,650,,,600,650,,,600,650,HMR 001
46917,1090,1140,,,,,,,,,HMR 001
46918,600,650,,,600,650,,,600,650,HMR 001
46918,1150,1200,,,,,,,,,HMR 001
46919,600,650,,,600,650,,,600,650,HMR 001
46919,,,,,,,,,660,710,HMR 001
46920,600,650,,,600,650,,,600,650,HMR 001
46920,,,,,,,,,1450,780,HMR 001
63399,600,650,,,600,650,,,600,650,HMR 001
63399,,,,,,,1030,1080,,,HMR 001
46921,,,,,,,,,,,HMR 134
46921,850,960,,,850,960,,,,,HMR 134
@,,,,,,,,,,,HMR 299
62830,,,790,900,,,,,,,HUM 001
62831,850,960,,,,,,,,,HUM 001D
62834,,,,,,,,,600,710,HUM 001D
62833,,,,,,,970,1080,,,HUM 001D
62832,,,,,970,1080,,,,,HUM 001D
62835,1450,780,,,1450,780,,,1450,780,HUM 015
@,,,,,,,,,,,HUM 092
62860,,,630,710,,,630,710,,,HUM 144
@,,,,,,,,,,,HUM 192
@,,,,,,,,,,,HUM 198
@,,,,,,,,,,,HUM 199
@,,,,,,,,,,,HUM 299
@,,,,,,,,,,,HUM 396
@,,,,,,,,,,,HYD 092
47311,600,650,,,600,650,,,600,650,HYD 141
47311,,,1030,1080,,,,,,,HYD 141
47312,660,710,,,660,710,,,660,710,HYD 144
47312,790,840,,,,,,,,,HYD 144
47313,,,,,,,600,710,,,HYD 147
47313,,,,,,,,,,,HYD 147
47368,,,1450,780,,,1450,780,,,HYD 201A
47368,,,,,,,,,,,HYD 201A
47369,1410,780,,,1410,780,,,,,HYD 245
63759,,,,,1440,1490,,,,,HYD 254Y
@,,,850,1020,,,850,1020,,,HYD 298
@,,,,,,,,,,,HYD 299
47793,540,590,,,540,590,,,540,590,IMM 201
47793,,,,,,,,,600,650,IMM 201
47794,,,,,,,,,,,IMM 201L
47795,,,,,,,,,,,IMM 210
47796,,,,,790,880,,,,,IMM 291
47797,,,,,910,1020,,,,,IMM 296
@,,,,,,,,,,,IST 008A
@,,,,,,,,,,,IST 008A
@,,,,,,,,,,,IST 008B
@,,,,,,,,,,,IST 008B
@,,,,,,,,,,,IST 008C
@,,,,,,,,,,,IST 008C
@,,,,,,,,,,,IST 094
@,,,,,,,,,,,IST 194HA
@,,,,,,,,,,,IST 194HA
@,,,,,,,,,,,IAD 092
47473,850,960,,,850,960,,,,,IAD 170
@,,,,,,,,,,,IAD 192
@,,,,,,,,,,,IAD 198
@,,,,,,,,,,,IAD 199
47498,,,540,680,,,540,680,,,IAD 200N
@,,,,,,,,,,,IAD 290
@,,,,,,,,,,,IAD 291
@,,,,,,,,,,,IAD 292
@,,,,,,,,,,,IAD 298
@,,,,,,,,,,,IAD 299
63489,,,910,990,,,910,990,,,IRE 104
63489,,,,,,,,,,,IRE 104
@,,,,,,,,,,,IRE 192
@,,,,,,,,,,,IRE 198
@,,,,,,,,,,,IRE 199
62852,,,,,,,,,,,ITA 001
62853,660,710,660,710,660,710,660,710,660,710,ITA 001
62853,,,,,,,,,,,ITA 001
62854,1450,780,1450,780,1450,780,1450,780,1450,780,ITA 001
62854,,,,,,,,,,,ITA 001
47863,540,590,540,590,540,590,540,590,540,590,ITA 001
47863,,,,,,,,,,,ITA 001
62852,600,650,600,650,600,650,600,650,600,650,ITA 001
47870,600,650,,,600,650,,,600,650,ITA 004
47870,,,,,,,,,,,ITA 004
47871,660,710,,,660,710,,,660,710,ITA 004
47871,,,,,,,,,,,ITA 004
@,,,,,,,,,,,ITA 098
62851,,,630,710,,,630,710,,,ITA 104
47884,,,820,900,,,820,900,,,ITA 145
@,,,,,,,,,,,ITA 192
@,,,,,,,,,,,ITA 194H
@,,,,,,,,,,,ITA 195H
@,,,,,,,,,,,ITA 197T
@,,,,,,,,,,,ITA 197TC
@,,,,,,,,,,,ITA 198
@,,,,,,,,,,,ITA 199
@,,,,,,,,,,,ITA 297
@,,,,,,,,,,,ITA 298
@,,,,,,,,,,,ITA 299
@,,,,,,,,,,,ITA 299D
@,,,,,,,,,,,ITA 396
47943,600,650,600,650,600,650,600,650,600,650,JPN 001
47944,660,710,660,710,660,710,660,710,660,710,JPN 001
63561,540,590,540,590,540,590,540,590,540,590,JPN 001
63559,480,530,480,530,480,530,480,530,480,530,JPN 001
47956,660,710,660,710,660,710,660,710,660,710,JPN 001
47955,540,590,540,590,540,590,540,590,540,590,JPN 001
47945,1450,780,1450,780,1450,780,1450,780,1450,780,JPN 001
47946,1450,780,1450,780,1450,780,1450,780,1450,780,JPN 001
47947,790,840,790,840,790,840,790,840,790,840,JPN 001
47948,850,900,850,900,850,900,850,900,850,900,JPN 001
47949,910,960,910,960,910,960,910,960,910,960,JPN 001
47950,850,900,850,900,850,900,850,900,850,900,JPN 001
47951,970,1020,970,1020,970,1020,970,1020,970,1020,JPN 001
47952,540,590,540,590,540,590,540,590,540,590,JPN 001
47953,600,650,600,650,600,650,600,650,600,650,JPN 001
47954,480,530,480,530,480,530,480,530,480,530,JPN 001
47958,600,650,600,650,600,650,600,650,600,650,JPN 004
47957,540,590,540,590,540,590,540,590,540,590,JPN 004
47960,1450,780,1450,780,1450,780,1450,780,1450,780,JPN 004
47959,660,710,660,710,660,710,660,710,660,710,JPN 004
47961,790,840,790,840,790,840,790,840,790,840,JPN 004
47962,600,680,,,600,680,,,,,JPN 010
47962,690,710,,,690,710,,,,,JPN 010
@,,,,,,,,,,,JPN 098
@,,,,,,,,,,,JPN 099
47987,,,940,960,,,940,960,,,JPN 101
47987,,,850,930,,,850,930,,,JPN 101
47991,790,840,,,790,840,790,840,,,JPN 111
47990,,,600,650,,,,,,,JPN 111
