CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
29824,,,,,,,,,600,650,LDA 030
29824,,,910,990,,,910,990,,,LDA 030
29825,,,,,540,710,,,,,LDA 070
29825,,,540,710,,,,,,,LDA 070
29826,,,,,540,710,,,,,LDA 070
29826,,,540,710,,,,,,,LDA 070
29827,,,,,,,,,730,900,LDA 070
29827,,,540,710,,,,,,,LDA 070
29828,,,540,710,,,,,,,LDA 070
29828,,,,,,,540,710,,,LDA 070
29829,,,,,,,540,710,,,LDA 070
29829,,,540,710,,,,,,,LDA 070
@,,,,,,,,,,,LDA 098
29833,,,,,,,540,710,,,LDA 102
29834,,,,,,,,,,,LDA 120
29834,540,710,,,540,710,,,,,LDA 120
29835,,,,,,,810,1050,,,LDA 141
29835,,,810,930,,,,,,,LDA 141
29836,,,,,,,810,1050,,,LDA 141
29836,,,810,930,,,,,,,LDA 141
29836,,,,,,,,,,,LDA 141
29837,,,1260,770,,,1260,770,,,LDA 170
29838,,,1260,770,,,1260,770,,,LDA 170
29839,1260,770,,,1260,770,,,,,LDA 183
29840,1260,770,,,1260,770,,,,,LDA 183
@,,,,,,,,,,,LDA 191
@,,,,,,,,,,,LDA 192
@,,,,,,,,,,,LDA 198
@,,,,,,,,,,,LDA 199
29861,,,,,850,1020,,,,,LDA 202
@,,,,,,,,,,,LDA 298
@,,,,,,,,,,,LDA 299
@,,,,,,,,,,,LDA 396
29801,540,590,540,590,540,590,540,590,540,590,LAT 002
29802,600,650,600,650,600,650,600,650,600,650,LAT 002
@,,,,,,,,,,,LAT 098
44369,,,820,900,,,820,900,,,LAT 105
44370,850,900,,,850,900,,,850,900,LAT 122
@,,,,,,,,,,,LAT 198
@,,,,,,,,,,,LAT 199
29880,,,,,480,530,,,,,LIN 001
29880,,,540,620,,,540,620,,,LIN 001
29882,,,540,620,,,540,620,,,LIN 001
29882,,,,,600,650,,,,,LIN 001
29883,,,540,620,,,540,620,,,LIN 001
29883,,,,,,,,,850,900,LIN 001
29884,,,540,620,,,540,620,,,LIN 001
29884,,,,,850,900,,,,,LIN 001
29885,,,540,620,,,540,620,,,LIN 001
29885,,,,,,,,,910,960,LIN 001
29886,,,540,620,,,540,620,,,LIN 001
29886,,,,,,,,,790,840,LIN 001
29888,,,,,,,480,530,,,LIN 001
29888,,,730,810,,,730,810,,,LIN 001
29889,,,,,540,590,,,,,LIN 001
29889,,,730,810,,,730,810,,,LIN 001
29890,,,730,810,,,730,810,,,LIN 001
29890,,,,,600,650,,,,,LIN 001
29891,,,730,810,,,730,810,,,LIN 001
29891,,,,,,,,,850,900,LIN 001
29892,,,730,810,,,730,810,,,LIN 001
29892,,,,,850,900,,,,,LIN 001
29893,,,730,810,,,730,810,,,LIN 001
29893,,,,,,,,,850,900,LIN 001
29894,,,730,810,,,730,810,,,LIN 001
29894,,,,,,,,,790,840,LIN 001
44628,,,540,620,,,540,620,,,LIN 001
44628,,,,,540,590,,,,,LIN 001
44610,,,,,660,710,,,,,LIN 006
44610,,,1000,1080,,,1000,1080,,,LIN 006
44613,,,,,850,900,,,,,LIN 006
44613,,,1000,1080,,,1000,1080,,,LIN 006
44614,,,,,,,,,730,780,LIN 006
44614,,,1000,1080,,,1000,1080,,,LIN 006
@,,,,,,,,,,,LIN 096
@,,,,,,,,,,,LIN 098
@,,,,,,,,,,,LIN 099
44616,,,630,710,,,630,710,,,LIN 103A
44616,,,,,660,710,,,,,LIN 103A
44617,,,630,710,,,630,710,,,LIN 103A
44617,,,,,910,960,,,,,LIN 103A
44619,,,630,710,,,630,710,,,LIN 103A
44619,,,,,,,,,730,780,LIN 103A
44621,970,1080,,,970,1080,,,,,LIN 105
29973,,,1030,1080,,,,,,,LIN 106
29973,,,820,900,,,820,900,,,LIN 106
29974,,,1090,1140,,,,,,,LIN 106
29974,,,820,900,,,820,900,,,LIN 106
29975,,,,,,,1030,1080,,,LIN 106
29975,,,820,900,,,820,900,,,LIN 106
44620,730,840,,,730,840,,,,,LIN 127
44622,,,,,850,900,,,,,LIN 131
44622,,,820,900,,,820,900,,,LIN 131
44623,,,820,900,,,820,900,,,LIN 131
44623,,,,,,,,,910,960,LIN 131
44624,,,,,,,,,730,780,LIN 151
44624,600,650,,,600,650,,,600,650,LIN 151
@,,,,,,,,,,,LIN 192
@,,,,,,,,,,,LIN 194H
@,,,,,,,,,,,LIN 197T
@,,,,,,,,,,,LIN 198
@,,,,,,,,,,,LIN 199
44642,840,900,,,,,,,,,LIN 201
44625,,,,,,,,,1260,720,LIN 205B
44626,1260,720,,,,,,,,,LIN 211
44627,,,910,990,,,910,990,,,LIN 231
@,,,,,,,,,,,LIN 297T
@,,,,,,,,,,,LIN 298
@,,,,,,,,,,,LIN 299
@,,,,,,,,,,,LIN 396
32811,,,730,810,,,730,810,,,MGT 011A
32811,,,,,540,590,,,,,MGT 011A
32812,,,730,810,,,730,810,,,MGT 011A
32812,,,,,600,650,,,,,MGT 011A
32813,,,730,810,,,730,810,,,MGT 011A
32813,,,,,480,530,,,,,MGT 011A
32814,,,,,1030,1080,,,,,MGT 011A
32814,,,730,810,,,730,810,,,MGT 011A
32815,,,,,1090,1140,,,,,MGT 011A
32815,,,730,810,,,730,810,,,MGT 011A
32816,,,,,1150,1200,,,,,MGT 011A
32816,,,730,810,,,730,810,,,MGT 011A
32817,,,,,970,1020,,,,,MGT 011A
32817,,,730,810,,,730,810,,,MGT 011A
32818,,,,,1030,1080,,,,,MGT 011A
32818,,,730,810,,,730,810,,,MGT 011A
32819,,,,,1090,1140,,,,,MGT 011A
32819,,,730,810,,,730,810,,,MGT 011A
32820,,,730,810,,,730,810,,,MGT 011A
32820,,,,,970,1020,,,,,MGT 011A
32821,,,,,1030,1080,,,,,MGT 011A
32821,,,730,810,,,730,810,,,MGT 011A
32823,,,540,620,,,540,620,,,MGT 011B
32823,,,,,,,,,540,590,MGT 011B
32824,,,540,620,,,540,620,,,MGT 011B
32824,,,,,,,,,600,650,MGT 011B
32825,,,,,,,,,600,650,MGT 011B
32825,,,540,620,,,540,620,,,MGT 011B
32826,,,540,620,,,540,620,,,MGT 011B
32826,,,,,,,,,660,710,MGT 011B
32827,,,540,620,,,540,620,,,MGT 011B
32827,,,,,,,,,660,710,MGT 011B
32828,,,540,620,,,540,620,,,MGT 011B
32828,,,,,,,,,730,780,MGT 011B
32829,,,540,620,,,540,620,,,MGT 011B
32829,,,,,,,,,790,840,MGT 011B
32830,,,540,620,,,540,620,,,MGT 011B
32830,,,,,,,,,790,840,MGT 011B
32831,,,540,620,,,540,620,,,MGT 011B
32831,,,,,,,,,850,900,MGT 011B
32832,,,540,620,,,540,620,,,MGT 011B
32832,,,,,,,,,850,900,MGT 011B
44550,,,540,620,,,540,620,,,MGT 011B
44550,,,,,,,,,730,780,MGT 011B
44551,,,540,620,,,540,620,,,MGT 011B
44551,,,,,,,,,910,960,MGT 011B
32833,,,,,,,,,,,MGT 012Y
32833,,,,,850,960,,,,,MGT 012Y
32834,,,,,,,,,850,900,MGT 105
32834,,,630,710,,,630,710,,,MGT 105
32835,,,,,,,,,910,960,MGT 105
32835,,,630,710,,,630,710,,,MGT 105
32836,,,,,,,,,850,900,MGT 105
32836,,,630,710,,,630,710,,,MGT 105
32837,,,630,710,,,630,710,,,MGT 105
32837,,,,,,,,,910,960,MGT 105
44552,,,,,,,,,600,650,MGT 105
44552,,,540,620,,,540,620,,,MGT 105
44553,,,,,,,,,600,650,MGT 105
44553,,,540,620,,,540,620,,,MGT 105
44554,,,,,,,,,660,710,MGT 105
44554,,,540,620,,,540,620,,,MGT 105
44555,,,,,,,,,660,710,MGT 105
44555,,,540,620,,,540,620,,,MGT 105
32838,,,,,,,,,730,900,MGT 120
32838,,,540,590,,,,,,,MGT 120
32839,,,,,,,,,730,900,MGT 120
32839,,,600,650,,,,,,,MGT 120
32840,,,,,,,,,730,900,MGT 120
32840,,,,,,,540,590,,,MGT 120
32841,,,,,,,600,650,,,MGT 120
32841,,,,,,,,,730,900,MGT 120
32842,1090,1260,,,,,,,,,MGT 140
32842,,,,,,,,,540,590,MGT 140
32843,1090,1260,,,,,,,,,MGT 140
32843,,,,,,,,,600,650,MGT 140
32844,1090,1260,,,,,,,,,MGT 140
32844,,,,,,,,,660,710,MGT 140
32845,,,,,,,,,730,780,MGT 140
32845,1090,1260,,,,,,,,,MGT 140
32846,,,,,,,1090,1260,,,MGT 150
32846,,,,,,,,,790,840,MGT 150
32847,,,,,,,1090,1260,,,MGT 150
32847,,,,,,,,,850,900,MGT 150
32848,,,,,,,,,850,900,MGT 150
32848,,,,,,,1090,1260,,,MGT 150
32849,,,,,,,,,910,960,MGT 150
32849,,,,,,,1090,1260,,,MGT 150
44618,,,,,,,1090,1260,,,MGT 150
44618,,,,,,,,,910,960,MGT 150
32850,,,,,1120,1290,,,,,MGT 160
32850,,,,,,,,,600,650,MGT 160
32851,,,,,1120,1290,,,,,MGT 160
32851,,,,,,,,,660,710,MGT 160
32852,,,,,,,,,730,780,MGT 160
32852,,,,,1120,1290,,,,,MGT 160
32853,,,910,1080,,,,,,,MGT 170
32853,,,,,,,1030,1080,,,MGT 170
32854,,,,,,,1090,1140,,,MGT 170
32854,,,910,1080,,,,,,,MGT 170
32855,,,,,,,1090,1140,,,MGT 170
32855,,,910,1080,,,,,,,MGT 170
32856,,,,,,,1150,1200,,,MGT 170
32856,,,910,1080,,,,,,,MGT 170
32857,,,,,,,970,1020,,,MGT 180
32857,,,1120,1290,,,,,,,MGT 180
32858,,,1120,1290,,,,,,,MGT 180
32858,,,,,,,1030,1080,,,MGT 180
32859,,,1120,1290,,,,,,,MGT 180
32859,,,,,,,1090,1140,,,MGT 180
44556,,,1120,1290,,,,,,,MGT 180
44556,,,,,,,1150,1200,,,MGT 180
32860,,,,,540,710,,,,,MGT 201B
32861,,,,,,,850,1020,,,MGT 202B
32862,,,540,710,,,,,,,MGT 203B
32863,,,,,,,540,710,,,MGT 204
32864,,,730,900,,,,,,,MGT 205
32865,,,540,710,,,,,,,MGT 224
32866,,,,,,,910,1080,,,MGT 241
32867,1110,1290,,,,,,,,,MGT 244
32868,540,710,,,,,,,,,MGT 246
32869,,,,,730,900,,,,,MGT 250
32871,,,,,,,540,710,,,MGT 271
32872,,,1110,1290,,,,,,,MGT 287
32873,,,,,,,,,,,MGT 290
32874,,,,,,,,,,,MGT 290
32875,,,,,,,,,,,MGT 290
32876,,,,,,,,,,,MGT 290
45260,,,,,,,,,,,MGT 293
32912,,,,,,,,,,,MGT 412
45404,,,,,,,,,,,MGT 429
45368,,,,,,,,,,,MGT 436
45400,,,,,,,,,,,MGT 490
45401,,,,,,,,,,,MGT 490B
45319,,,,,,,,,,,MGV 200BV
32923,,,,,,,,,,,MGV 201AV
32924,,,,,,,,,,,MGV 201AV
32925,,,,,,,,,,,MGV 201AV
32926,,,,,,,,,,,MGV 201AV
45320,,,,,,,,,,,MGV 201BV
45321,,,,,,,,,,,MGV 201BV
45322,,,,,,,,,,,MGV 201BV
32927,,,,,,,,,,,MGV 202AV
45323,,,,,,,,,,,MGV 202AV
45324,,,,,,,,,,,MGV 202AV
45325,,,,,,,,,,,MGV 202AV
45326,,,,,,,,,,,MGV 203BV
45327,,,,,,,,,,,MGV 204V
45328,,,,,,,,,,,MGV 204V
45329,,,,,,,,,,,MGV 205V
45330,,,,,,,,,,,MGV 205V
32928,,,,,,,,,,,MGV 246V
45331,,,,,,,,,,,MGV 252V
45332,,,,,,,,,,,MGV 252V
45340,,,,,,,,,,,MGV 268V
45341,,,,,,,,,,,MGV 268V
45363,,,,,,,,,,,MGV 268V
32929,,,,,,,,,,,MGV 400AV
45342,,,,,,,,,,,MGV 400AV
45343,,,,,,,,,,,MGV 400AV
32930,,,,,,,,,,,MGV 403AV
45344,,,,,,,,,,,MGV 403AV
45345,,,,,,,,,,,MGV 403AV
32931,,,,,,,,,,,MGV 438V
32932,,,,,,,,,,,MGV 438V
32933,,,,,,,,,,,MGV 438V
45346,,,,,,,,,,,MGV 438V
45353,,,,,,,,,,,MGV 440V
32934,,,,,,,,,,,MGV 490AV
32935,,,,,,,,,,,MGV 490AV
45347,,,,,,,,,,,MGV 490AV
45348,,,,,,,,,,,MGV 490AV
32769,,,,,,,,,,,MGB 200A
32770,,,,,,,,,,,MGB 201B
32770,,,,,,,,,,,MGB 201B
32771,,,,,,,,,,,MGB 204
32771,,,,,,,,,,,MGB 204
32772,,,,,,,,,,,MGB 224
32775,,,,,,,,,,,MGB 250
45293,,,,,,,,,,,MGB 266
32776,,,,,,,,,,,MGB 271
32777,,,,,,,,,,,MGB 290
45294,,,,,,,,,,,MGB 293
32781,,,,,,,,,,,MGB 407
32782,,,,,,,,,,,MGB 412
45402,,,,,,,,,,,MGB 429
32785,,,,,,,,,,,MGB 440
32786,,,,,,,,,,,MGB 440
32786,,,,,,,,,,,MGB 440
32787,,,,,,,,,,,MGB 440
45397,,,,,,,,,,,MGB 490
32789,,,,,,,,,,,MGB 490A
45355,,,,,,,,,,,MGB 490B
32791,,,,,,,,,,,MGP 200A
32792,,,,,,,,,,,MGP 201B
32793,,,,,,,1080,1260,,,MGP 203B
32794,,,,,,,,,,,MGP 204
32795,,,,,,,,,,,MGP 224
32796,1110,1290,,,,,,,,,MGP 244
32797,,,,,,,,,,,MGP 246
32798,,,,,,,,,,,MGP 249
32801,,,,,,,,,,,MGP 271
32802,,,1110,1290,,,,,,,MGP 287
45295,,,,,,,,,,,MGP 293
32806,,,,,,,,,,,MGP 412
32806,,,,,,,,,,,MGP 412
45403,,,,,,,,,,,MGP 429
45398,,,,,,,,,,,MGP 490
45399,,,,,,,,,,,MGP 490B
32417,1150,1290,,,1150,1290,,,,,MCN 261
44842,,,1090,1200,,,,,,,MCN 264A
44843,,,1210,1260,,,,,,,MCN 264B
30390,790,840,,,790,840,,,790,840,MAT 000D
30391,910,960,,,910,960,,,910,960,MAT 012
30392,660,710,,,660,710,,,660,710,MAT 016A
30393,850,900,,,850,900,,,850,900,MAT 016A
30394,970,1020,,,970,1020,,,970,1020,MAT 016A
30395,600,650,,,600,650,,,600,650,MAT 016B
30396,730,780,,,730,780,,,730,780,MAT 016B
30397,850,900,,,850,900,,,850,900,MAT 016B
30398,540,590,,,540,590,,,540,590,MAT 016C
30399,,,,,,,970,1020,,,MAT 017A
30399,540,590,,,540,590,,,540,590,MAT 017A
30400,540,590,,,540,590,,,540,590,MAT 017A
30400,,,,,,,1030,1080,,,MAT 017A
30401,660,710,,,660,710,,,660,710,MAT 017A
30401,,,970,1020,,,,,,,MAT 017A
30402,660,710,,,660,710,,,660,710,MAT 017A
30402,,,1030,1080,,,,,,,MAT 017A
30403,850,900,,,850,900,,,850,900,MAT 017A
30403,,,1030,1080,,,,,,,MAT 017A
30404,850,900,,,850,900,,,850,900,MAT 017A
30404,,,1090,1140,,,,,,,MAT 017A
44398,540,590,,,540,590,,,540,590,MAT 017A
44398,,,,,,,1090,1140,,,MAT 017A
44399,540,590,,,540,590,,,540,590,MAT 017A
44399,,,,,,,1090,1140,,,MAT 017A
44400,540,590,,,540,590,,,540,590,MAT 017A
44400,,,,,,,1150,1200,,,MAT 017A
44401,540,590,,,540,590,,,540,590,MAT 017A
44401,,,,,,,1210,1260,,,MAT 017A
44402,540,590,,,540,590,,,540,590,MAT 017A
44402,,,,,,,1150,1200,,,MAT 017A
30411,480,530,,,480,530,,,480,530,MAT 017B
30411,,,1150,1200,,,,,,,MAT 017B
30412,480,530,,,480,530,,,480,530,MAT 017B
30412,,,1090,1140,,,,,,,MAT 017B
30413,480,530,,,480,530,,,480,530,MAT 017B
30413,,,970,1020,,,,,,,MAT 017B
30414,480,530,,,480,530,,,480,530,MAT 017B
30414,,,1030,1080,,,,,,,MAT 017B
30415,480,530,,,480,530,,,480,530,MAT 017B
30415,,,910,960,,,,,,,MAT 017B
30416,480,530,,,480,530,,,480,530,MAT 017B
30416,,,1090,1140,,,,,,,MAT 017B
30417,660,710,,,660,710,,,660,710,MAT 017B
30417,,,970,1020,,,,,,,MAT 017B
30418,660,710,,,660,710,,,660,710,MAT 017B
30418,,,1030,1080,,,,,,,MAT 017B
30419,,,1090,1140,,,,,,,MAT 017B
30419,660,710,,,660,710,,,660,710,MAT 017B
30420,660,710,,,660,710,,,660,710,MAT 017B
30420,,,1150,1200,,,,,,,MAT 017B
30421,660,710,,,660,710,,,660,710,MAT 017B
30421,,,1030,1080,,,,,,,MAT 017B
30422,660,710,,,660,710,,,660,710,MAT 017B
30422,,,1210,1260,,,,,,,MAT 017B
30423,790,840,,,790,840,,,790,840,MAT 017B
30423,,,,,,,1090,1140,,,MAT 017B
30424,790,840,,,790,840,,,790,840,MAT 017B
30424,,,,,,,1030,1080,,,MAT 017B
30425,790,840,,,790,840,,,790,840,MAT 017B
30425,,,,,,,1090,1140,,,MAT 017B
30426,790,840,,,790,840,,,790,840,MAT 017B
30426,,,,,,,1150,1200,,,MAT 017B
30427,790,840,,,790,840,,,790,840,MAT 017B
30427,,,,,,,1030,1080,,,MAT 017B
30428,790,840,,,790,840,,,790,840,MAT 017B
30428,,,,,,,970,1020,,,MAT 017B
30429,790,840,,,790,840,,,790,840,MAT 017B
30429,,,,,,,1090,1140,,,MAT 017B
30430,790,840,,,790,840,,,790,840,MAT 017B
30430,,,,,,,1150,1200,,,MAT 017B
44404,480,530,,,480,530,,,480,530,MAT 017B
44404,,,1150,1200,,,,,,,MAT 017B
44405,660,710,,,660,710,,,660,710,MAT 017B
44405,,,1090,1140,,,,,,,MAT 017B
44406,790,840,,,790,840,,,790,840,MAT 017B
44406,,,,,,,1210,1260,,,MAT 017B
44974,480,530,,,480,530,,,480,530,MAT 017B
44974,,,970,1020,,,,,,,MAT 017B
30435,660,710,,,660,710,,,660,710,MAT 017C
30435,,,,,,,1150,1200,,,MAT 017C
30436,660,710,,,660,710,,,660,710,MAT 017C
30436,,,,,,,1030,1080,,,MAT 017C
30437,,,,,,,1090,1140,,,MAT 017C
30437,660,710,,,660,710,,,660,710,MAT 017C
30438,660,710,,,660,710,,,660,710,MAT 017C
30438,,,,,,,1150,1200,,,MAT 017C
30439,,,,,,,1090,1140,,,MAT 017C
30439,660,710,,,660,710,,,660,710,MAT 017C
30440,790,840,,,790,840,,,790,840,MAT 021A
30440,,,,,,,1150,1200,,,MAT 021A
30441,790,840,,,790,840,,,790,840,MAT 021A
30441,,,,,,,1090,1140,,,MAT 021A
30442,910,960,,,910,960,,,910,960,MAT 021A
30442,,,1090,1140,,,,,,,MAT 021A
30443,,,1030,1080,,,,,,,MAT 021A
30443,910,960,,,910,960,,,910,960,MAT 021A
30444,910,960,,,910,960,,,910,960,MAT 021A
30444,,,1150,1200,,,,,,,MAT 021A
30445,910,960,,,910,960,,,910,960,MAT 021A
30445,,,1210,1260,,,,,,,MAT 021A
30446,,,1030,1080,,,,,,,MAT 021A
30446,910,960,,,910,960,,,910,960,MAT 021A
30447,660,710,,,660,710,,,660,710,MAT 021B
30447,,,,,,,1150,1200,,,MAT 021B
30448,480,530,,,480,530,,,480,530,MAT 021B
30448,,,,,,,1090,1140,,,MAT 021B
30449,480,530,,,480,530,,,480,530,MAT 021B
30449,,,,,,,1030,1080,,,MAT 021B
30450,600,650,,,600,650,,,600,650,MAT 021B
30450,,,,,,,1090,1140,,,MAT 021B
30451,600,650,,,600,650,,,600,650,MAT 021B
30451,,,,,,,1150,1200,,,MAT 021B
30452,600,650,,,600,650,,,600,650,MAT 021B
30452,,,,,,,1210,1260,,,MAT 021B
30453,600,650,,,600,650,,,600,650,MAT 021B
30453,,,,,,,1090,1140,,,MAT 021B
30454,600,650,,,600,650,,,600,650,MAT 021B
30454,,,,,,,1030,1080,,,MAT 021B
30455,,,,,,,1150,1200,,,MAT 021B
30455,600,650,,,600,650,,,600,650,MAT 021B
30456,600,650,,,600,650,,,600,650,MAT 021B
30456,,,,,,,970,1020,,,MAT 021B
30457,660,710,,,660,710,,,660,710,MAT 021B
30457,,,,,,,1150,1200,,,MAT 021B
30458,660,710,,,660,710,,,660,710,MAT 021B
30458,,,,,,,1090,1140,,,MAT 021B
30459,660,710,,,660,710,,,660,710,MAT 021B
30459,,,,,,,1150,1200,,,MAT 021B
30460,660,710,,,660,710,,,660,710,MAT 021B
30460,,,,,,,1210,1260,,,MAT 021B
30461,660,710,,,660,710,,,660,710,MAT 021B
30461,,,,,,,1030,1080,,,MAT 021B
30462,660,710,,,660,710,,,660,710,MAT 021B
30462,,,,,,,970,1020,,,MAT 021B
30463,660,710,,,660,710,,,660,710,MAT 021B
30463,,,,,,,1030,1080,,,MAT 021B
30464,730,780,,,730,780,,,730,780,MAT 021B
30464,,,1090,1140,,,,,,,MAT 021B
30465,730,780,,,730,780,,,730,780,MAT 021B
30465,,,1150,1200,,,,,,,MAT 021B
30466,850,900,,,850,900,,,850,900,MAT 021B
30466,,,1150,1200,,,,,,,MAT 021B
30467,850,900,,,850,900,,,850,900,MAT 021B
30467,,,1090,1140,,,,,,,MAT 021B
30468,850,900,,,850,900,,,850,900,MAT 021B
30468,,,1150,1200,,,,,,,MAT 021B
30469,850,900,,,850,900,,,850,900,MAT 021B
30469,,,1090,1140,,,,,,,MAT 021B
30470,850,900,,,850,900,,,850,900,MAT 021B
30470,,,1150,1200,,,,,,,MAT 021B
30471,850,900,,,850,900,,,850,900,MAT 021B
30471,,,1210,1260,,,,,,,MAT 021B
30472,850,900,,,850,900,,,850,900,MAT 021B
30472,,,1030,1080,,,,,,,MAT 021B
30473,910,960,,,910,960,,,910,960,MAT 021B
30473,,,1030,1080,,,,,,,MAT 021B
30474,910,960,,,910,960,,,910,960,MAT 021B
30474,,,1090,1140,,,,,,,MAT 021B
30475,910,960,,,910,960,,,910,960,MAT 021B
30475,,,1150,1200,,,,,,,MAT 021B
30476,910,960,,,910,960,,,910,960,MAT 021B
30476,,,1210,1260,,,,,,,MAT 021B
30477,910,960,,,910,960,,,910,960,MAT 021B
30477,,,1090,1140,,,,,,,MAT 021B
30478,910,960,,,910,960,,,910,960,MAT 021B
30478,,,1150,1200,,,,,,,MAT 021B
30479,910,960,,,910,960,,,910,960,MAT 021B
30479,,,1090,1140,,,,,,,MAT 021B
30481,790,840,,,790,840,,,790,840,MAT 021C
30481,,,,,,,1150,1200,,,MAT 021C
30482,,,,,,,1090,1140,,,MAT 021C
30482,790,840,,,790,840,,,790,840,MAT 021C
30483,,,,,,,1030,1080,,,MAT 021C
30483,790,840,,,790,840,,,790,840,MAT 021C
30484,790,840,,,790,840,,,790,840,MAT 021C
30484,,,,,,,970,1020,,,MAT 021C
30485,,,,,,,1150,1200,,,MAT 021C
30485,790,840,,,790,840,,,790,840,MAT 021C
30486,,,,,,,1090,1140,,,MAT 021C
30486,790,840,,,790,840,,,790,840,MAT 021C
30487,790,840,,,790,840,,,790,840,MAT 021C
30487,,,,,,,1210,1260,,,MAT 021C
30488,,,1090,1140,,,,,,,MAT 021C
30488,910,960,,,910,960,,,910,960,MAT 021C
30489,,,1150,1200,,,,,,,MAT 021C
30489,910,960,,,910,960,,,910,960,MAT 021C
30490,,,1030,1080,,,,,,,MAT 021C
30490,910,960,,,910,960,,,910,960,MAT 021C
30491,,,1090,1140,,,,,,,MAT 021C
30491,910,960,,,910,960,,,910,960,MAT 021C
30492,,,970,1020,,,,,,,MAT 021C
30492,910,960,,,910,960,,,910,960,MAT 021C
30493,,,1030,1080,,,,,,,MAT 021C
30493,910,960,,,910,960,,,910,960,MAT 021C
30494,,,1030,1080,,,,,,,MAT 021C
30494,910,960,,,910,960,,,910,960,MAT 021C
30497,,,,,,,1150,1200,,,MAT 021D
30497,1030,1080,,,1030,1080,,,1030,1080,MAT 021D
30498,,,,,,,1090,1140,,,MAT 021D
30498,1030,1080,,,1030,1080,,,1030,1080,MAT 021D
30499,,,,,,,1090,1140,,,MAT 021D
30499,1030,1080,,,1030,1080,,,1030,1080,MAT 021D
30500,,,,,,,1030,1080,,,MAT 021D
30500,1030,1080,,,1030,1080,,,1030,1080,MAT 021D
30501,,,,,,,1210,1260,,,MAT 021D
30501,1030,1080,,,1030,1080,,,1030,1080,MAT 021D
30502,1030,1080,,,1030,1080,,,1030,1080,MAT 021D
30502,,,,,,,970,1020,,,MAT 021D
30503,,,,,,,1090,1140,,,MAT 021D
30503,1030,1080,,,1030,1080,,,1030,1080,MAT 021D
44413,,,,,,,1150,1200,,,MAT 021D
44413,1030,1080,,,1030,1080,,,1030,1080,MAT 021D
44414,,,,,,,1030,1080,,,MAT 021D
44414,1030,1080,,,1030,1080,,,1030,1080,MAT 021D
30504,730,780,,,730,780,,,730,780,MAT 022A
30505,910,960,,,910,960,,,910,960,MAT 022A
30507,,,,,,,790,840,,,MAT 022AL
30508,,,,,,,850,900,,,MAT 022AL
30509,,,,,,,600,650,,,MAT 022AL
30510,,,,,,,540,590,,,MAT 022AL
30511,,,850,900,,,,,,,MAT 022AL
30512,,,790,840,,,,,,,MAT 022AL
30513,,,600,650,,,,,,,MAT 022AL
30514,,,540,590,,,,,,,MAT 022AL
30515,,,910,960,,,,,,,MAT 022AL
30516,,,,,,,910,960,,,MAT 022AL
30517,600,650,,,600,650,,,600,650,MAT 022B
30518,730,780,,,730,780,,,730,780,MAT 027A
30518,,,,,,,730,840,,,MAT 027A
@,,,,,,,,,,,MAT 098
@,,,,,,,,,,,MAT 099
30542,540,590,,,540,590,,,540,590,MAT 108
30542,,,,,,,1090,1140,,,MAT 108
30543,540,590,,,540,590,,,540,590,MAT 108
30543,,,,,,,1150,1200,,,MAT 108
30544,660,710,,,660,710,,,660,710,MAT 108
30544,,,,,,,1030,1080,,,MAT 108
30545,660,710,,,660,710,,,660,710,MAT 108
30545,,,,,,,1090,1140,,,MAT 108
30546,790,840,,,790,840,,,790,840,MAT 108
30546,,,970,1020,,,,,,,MAT 108
30547,,,1030,1080,,,,,,,MAT 108
30547,790,840,,,790,840,,,790,840,MAT 108
30548,910,960,,,910,960,,,910,960,MAT 111
44425,540,590,,,540,590,,,540,590,MAT 115B
30550,730,780,,,730,780,,,730,780,MAT 119A
30551,,,,,,,1030,1080,,,MAT 127A
30551,540,590,,,540,590,,,540,590,MAT 127A
30552,,,,,,,1090,1140,,,MAT 127A
30552,540,590,,,540,590,,,540,590,MAT 127A
30553,,,,,,,1030,1080,,,MAT 127A
30553,660,710,,,660,710,,,660,710,MAT 127A
30554,,,,,,,1090,1140,,,MAT 127A
30554,660,710,,,660,710,,,660,710,MAT 127A
30555,850,900,,,850,900,,,850,900,MAT 127A
30555,,,1030,1080,,,,,,,MAT 127A
30556,850,900,,,850,900,,,850,900,MAT 127A
30556,,,1090,1140,,,,,,,MAT 127A
30557,540,590,,,540,590,,,540,590,MAT 127B
30557,,,1030,1080,,,,,,,MAT 127B
30558,,,1090,1140,,,,,,,MAT 127B
30558,540,590,,,540,590,,,540,590,MAT 127B
30559,,,,,,,1030,1080,,,MAT 127B
30559,660,710,,,660,710,,,660,710,MAT 127B
30560,,,,,,,970,1020,,,MAT 127B
30560,660,710,,,660,710,,,660,710,MAT 127B
30561,,,1090,1140,,,,,,,MAT 127C
30561,660,710,,,660,710,,,660,710,MAT 127C
30562,,,1150,1200,,,,,,,MAT 127C
30562,660,710,,,660,710,,,660,710,MAT 127C
44426,600,650,,,600,650,,,600,650,MAT 128A
30563,660,710,,,660,710,,,660,710,MAT 128B
30564,,,,,,,1030,1080,,,MAT 135A
30564,660,710,,,660,710,,,660,710,MAT 135A
30565,,,,,,,1090,1140,,,MAT 135A
30565,660,710,,,660,710,,,660,710,MAT 135A
30566,,,1090,1140,,,,,,,MAT 135A
30566,910,960,,,910,960,,,910,960,MAT 135A
